	Unnamed: 0	RowNumber	CustomerId	Surname	CreditScore	Geography	Gender	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Exited	Predictions - Churn or Not	Predictions - Probability to Churn	Predictions - Churn or Not Desc
1827	1827	1828	15740140	AP Tuan	425	Spain	Female	22	7	169649.73	2	0	1	136365.0	1	0	0.14194207060212105	Retention
1828	1828	1829	15792685	AP Patterson	547	Spain	Female	31	9	0.0	2	0	0	99294.22	0	0	0.13463994369773666	Retention
1829	1829	1830	15605311	AP Ofodile	725	Germany	Male	45	8	116917.07	1	0	0	173464.43	1	1	0.5326675882985407	Churn
1830	1830	1831	15572503	AP Chandler	506	France	Male	37	5	0.0	2	1	1	127543.81	0	0	0.06024859174749068	Retention
1831	1831	1832	15738255	AP Nash	632	France	Female	36	7	0.0	2	1	1	52526.65	0	0	0.08001161578500421	Retention
1832	1832	1833	15600746	AP Atkinson	620	France	Male	22	0	0.0	1	1	0	32589.45	0	0	0.12750461897468526	Retention
1833	1833	1834	15804430	AP Brenan	663	Germany	Male	32	8	130627.66	1	1	0	47161.25	1	0	0.2527912864470169	Retention
1834	1834	1835	15694224	AP Obidimkpa	700	Spain	Female	46	5	56580.95	2	0	1	45424.13	0	0	0.19469713493612295	Retention
1835	1835	1836	15583754	AP Terry	696	Germany	Male	38	6	142316.14	1	1	1	8018.49	0	0	0.1881871031475295	Retention
1836	1836	1837	15802514	AP Spring	767	Spain	Male	31	6	0.0	2	1	1	195668.0	0	0	0.049118058193158086	Retention
1837	1837	1838	15619379	AP Mahmood	561	France	Male	56	7	152759.0	2	1	0	133167.11	1	0	0.4269394984852488	Retention
1838	1838	1839	15758849	AP Campbell	350	Germany	Male	39	0	109733.2	2	0	0	123602.11	1	0	0.3765393198215157	Retention
1839	1839	1840	15761410	AP Bellucci	706	France	Male	54	9	117444.51	1	1	1	186238.85	0	0	0.2172228893249371	Retention
1840	1840	1841	15569245	AP Amaechi	464	Spain	Female	34	5	76001.57	1	1	1	158668.87	0	0	0.10855821138031171	Retention
1841	1841	1842	15788575	AP Foxall	501	France	Female	34	3	107747.57	1	1	0	9249.36	0	0	0.17755762142914158	Retention
1842	1842	1843	15747258	AP Bentley	745	Spain	Female	35	8	0.0	2	1	1	116581.1	0	0	0.07726879989006406	Retention
1843	1843	1844	15769382	AP Baird	587	France	Female	36	1	134997.49	2	1	0	44688.08	0	0	0.15841031756263366	Retention
1844	1844	1845	15699670	AP Howard	667	France	Female	48	2	0.0	2	1	1	148608.39	0	0	0.1682513159368091	Retention
1845	1845	1846	15589112	AP Henry	737	France	Male	36	9	0.0	1	0	1	188670.9	1	0	0.09174793034915533	Retention
1846	1846	1847	15812374	AP Sopuluchukwu	485	Spain	Female	30	7	0.0	1	1	0	107067.37	0	0	0.21135737578640995	Retention
1847	1847	1848	15758881	AP Rocher	590	Spain	Female	37	0	64345.21	1	0	1	61759.33	1	0	0.12449362097989335	Retention
1848	1848	1849	15685880	AP White	518	Germany	Female	35	8	141665.63	1	0	1	192776.64	0	0	0.22092000449185054	Retention
1849	1849	1850	15583126	AP Komar	581	Spain	Female	29	8	0.0	2	1	0	46735.19	0	0	0.13521882896685175	Retention
1850	1850	1851	15587617	AP Russo	785	Germany	Female	33	5	136624.6	2	1	1	169117.74	0	0	0.16222135455897868	Retention
1851	1851	1852	15633676	AP Loewenthal	799	France	Female	52	4	161209.66	1	1	1	89081.41	0	0	0.2500985276335589	Retention
1852	1852	1853	15573777	AP Aliyeva	698	Spain	Male	38	10	95010.92	1	1	1	105227.86	0	0	0.08865555807192939	Retention
1853	1853	1854	15633610	AP Montes	730	France	Female	41	4	167545.32	1	1	0	128246.81	0	0	0.3068076946052417	Retention
1854	1854	1855	15711491	AP Kuo	740	Germany	Female	36	4	109044.6	1	0	0	94554.74	1	0	0.3133971515806831	Retention
1855	1855	1856	15570637	AP Cheng	785	France	Female	47	9	122031.55	1	1	1	33823.5	1	0	0.2428584807963414	Retention
1856	1856	1857	15690961	AP McIntosh	527	Spain	Female	29	2	27755.97	1	1	0	97468.44	1	0	0.20111101522858857	Retention
1857	1857	1858	15709374	AP T'ao	544	France	Female	29	1	118560.55	1	1	1	164137.36	0	0	0.11189971575511967	Retention
1858	1858	1859	15780782	AP Tyndall	705	France	Male	61	4	0.0	2	1	1	191313.7	0	0	0.1357551362904158	Retention
1859	1859	1860	15681992	AP Bailey	684	France	Male	34	9	0.0	2	1	1	65257.57	0	0	0.05559220654794795	Retention
1860	1860	1861	15778226	AP Onyekaozulu	639	Spain	Female	28	8	97840.72	1	1	1	178222.77	0	0	0.11481935728190981	Retention
1861	1861	1862	15786888	AP Nwachukwu	565	Germany	Female	38	2	158651.29	2	1	1	179445.28	0	0	0.1958696497004762	Retention
1862	1862	1863	15726530	AP Romani	481	France	Male	44	9	175303.06	1	1	0	65500.53	1	0	0.41445163706269467	Retention
1863	1863	1864	15641219	AP Chin	731	Spain	Male	25	8	96950.21	1	1	0	97877.92	0	0	0.14568840580191333	Retention
1864	1864	1865	15805348	AP Bellucci	607	France	Male	45	7	123859.6	1	0	1	113051.57	0	0	0.22443970821147022	Retention
1865	1865	1866	15636608	AP Christmas	760	France	Female	32	7	0.0	2	1	1	105969.05	0	0	0.06549438793615053	Retention
1866	1866	1867	15632611	AP Moore	559	France	Female	70	9	0.0	1	1	1	122996.76	0	0	0.1880742165706705	Retention
1867	1867	1868	15740200	AP Genovesi	715	France	Female	33	3	85227.84	1	1	1	68087.15	0	0	0.10216358183515944	Retention
1868	1868	1869	15574983	AP Cartwright	656	France	Male	36	8	97786.08	2	0	1	21478.36	0	0	0.07649820737013596	Retention
1869	1869	1870	15597945	AP Johnstone	652	Germany	Male	33	7	128135.99	1	1	0	158437.73	0	0	0.2625496025615135	Retention
1870	1870	1871	15782610	AP Warner	624	Spain	Male	33	6	0.0	2	0	0	76551.7	0	0	0.0959083062124007	Retention
1871	1871	1872	15735035	AP Stephenson	634	Spain	Male	36	2	85996.19	1	1	0	15887.68	0	0	0.14903543104891154	Retention
1872	1872	1873	15706629	AP Ellis	850	Spain	Female	50	10	0.0	2	1	1	33741.84	0	0	0.17610688554595072	Retention
1873	1873	1874	15766722	AP Nebechi	659	Germany	Female	39	1	104502.11	1	1	0	20652.69	0	0	0.3421933466946865	Retention
1874	1874	1875	15590304	AP Chu	529	Spain	Male	35	5	95772.97	1	1	1	112781.5	0	0	0.08809341694584157	Retention
1875	1875	1876	15763091	AP Onuchukwu	572	Spain	Male	31	5	98108.79	1	0	1	119996.95	0	0	0.0871247523199225	Retention
1876	1876	1877	15664790	AP Steele	640	Germany	Male	39	9	131607.28	4	0	1	6981.43	1	1	0.6804030695194452	Churn
1877	1877	1878	15643666	AP Quaife	770	Spain	Male	55	9	63127.41	2	1	0	185211.28	1	0	0.41618512363804117	Retention
1878	1878	1879	15641079	AP Scott	648	Spain	Male	35	7	0.0	2	1	1	78436.36	0	0	0.05761361768812909	Retention
1879	1879	1880	15768131	AP Yeh	579	France	Male	31	9	0.0	1	0	1	139048.0	0	0	0.0889427481974082	Retention
1880	1880	1881	15811350	AP Y?	589	Germany	Female	36	9	140355.56	2	1	0	136329.96	0	0	0.25770880496334586	Retention
1881	1881	1882	15669958	AP Conti	530	Spain	Female	36	2	0.0	2	1	1	14721.8	0	0	0.08177311605363528	Retention
1882	1882	1883	15707150	AP Holder	831	France	Male	30	2	0.0	2	0	1	3430.38	0	0	0.053870046948006615	Retention
1883	1883	1884	15670638	AP Burgess	790	Germany	Male	24	7	107418.27	1	0	1	160450.21	0	0	0.1652291100284825	Retention
1884	1884	1885	15713515	AP Ozuluonye	656	France	Male	35	6	0.0	2	1	0	1485.27	0	0	0.0841091437284095	Retention
1885	1885	1886	15663866	AP De Luca	563	Spain	Male	32	6	0.0	2	1	1	19720.08	0	0	0.05485019857988551	Retention
1886	1886	1887	15566994	AP Li Fonti	667	Spain	Male	39	7	167557.12	1	1	1	41183.02	0	0	0.10031186452829235	Retention
1887	1887	1888	15680954	AP Freeman	613	Spain	Male	34	8	117300.02	1	1	0	139410.08	0	0	0.1539927347428683	Retention
1888	1888	1889	15663957	AP Pisani	429	France	Male	60	7	0.0	2	1	1	163691.48	0	0	0.13465790329503569	Retention
1889	1889	1890	15716360	AP Ignatieff	665	France	Female	23	9	143672.9	1	1	1	115147.33	0	0	0.11186324374955914	Retention
1890	1890	1891	15797005	AP Lahti	731	France	Male	33	4	0.0	2	1	1	74945.11	0	0	0.0516320025723726	Retention
1891	1891	1892	15574819	AP Perkins	584	France	Female	37	1	0.0	2	1	1	180363.56	0	0	0.08416853547063326	Retention
1892	1892	1893	15773523	AP Conway	634	Germany	Female	31	8	76798.92	1	0	0	196021.73	0	0	0.248305170207784	Retention
1893	1893	1894	15802522	AP Hayes	488	France	Male	34	3	0.0	2	1	1	125979.36	0	0	0.056239411739547475	Retention
1894	1894	1895	15783434	AP Rizzo	535	Spain	Female	49	7	115309.75	1	1	0	111421.77	0	1	0.5003440565691252	Churn
1895	1895	1896	15649454	AP Krylov	776	France	Female	29	7	178171.04	2	1	1	115818.51	0	0	0.11269268500919369	Retention
1896	1896	1897	15604624	AP Li Fonti	850	Spain	Female	38	3	0.0	2	0	1	179360.76	0	0	0.08084685239578712	Retention
1897	1897	1898	15735464	AP Talbot	673	Spain	Female	37	0	0.0	2	0	0	82351.06	0	0	0.14590495103921397	Retention
1898	1898	1899	15629114	AP Matthias	850	Germany	Female	45	5	127258.79	1	1	1	192744.23	1	0	0.4030909752742523	Retention
1899	1899	1900	15806916	AP Boyle	627	Spain	Female	30	6	0.0	1	1	1	113408.47	0	0	0.11605901485988221	Retention
1900	1900	1901	15755035	AP Ch'eng	570	France	Female	33	8	0.0	1	1	1	124641.42	0	0	0.11481235099366235	Retention
1901	1901	1902	15781070	AP Mason	796	Spain	Male	67	5	0.0	2	0	1	54871.02	0	0	0.1257045738683256	Retention
1902	1902	1903	15622053	AP Bruno	773	Spain	Female	33	10	0.0	1	1	1	98820.09	0	0	0.11583943392517997	Retention
1903	1903	1904	15705921	AP Smeaton	752	Spain	Male	36	2	0.0	2	1	1	45570.84	0	0	0.06212340555569534	Retention
1904	1904	1905	15677418	AP Miller	625	Spain	Female	69	1	107569.96	1	1	1	182336.45	0	0	0.2139008944865009	Retention
1905	1905	1906	15566879	AP Gotch	535	Germany	Male	20	9	134874.4	1	1	1	118825.56	0	0	0.15817753166958337	Retention
1906	1906	1907	15608423	AP Fu	786	France	Female	29	4	0.0	2	1	0	103372.79	0	0	0.12317146082968099	Retention
1907	1907	1908	15810822	AP O'Toole	620	France	Female	67	3	0.0	2	1	1	43486.73	0	0	0.14021912020837413	Retention
1908	1908	1909	15627019	AP Ledford	605	Spain	Female	48	6	0.0	2	1	1	40062.99	0	0	0.16640718491667067	Retention
1909	1909	1910	15773641	AP Iadanza	670	Spain	Female	32	3	0.0	2	1	0	46175.7	0	0	0.13926706316731516	Retention
1910	1910	1911	15811297	AP Alaniz	617	Spain	Male	42	0	70105.87	1	1	1	120830.73	0	0	0.1906220119951978	Retention
1911	1911	1912	15590642	AP Saunders	595	France	Male	41	9	0.0	2	1	0	5967.09	0	0	0.15857272906054148	Retention
1912	1912	1913	15576680	AP Lin	687	Germany	Female	29	4	78939.15	1	1	0	122134.56	1	0	0.26446029216974304	Retention
1913	1913	1914	15750300	AP Pinto	757	Germany	Male	30	6	105128.85	2	1	1	62972.13	0	0	0.11771163657492811	Retention
1914	1914	1915	15741590	AP Streeter	746	Spain	Male	31	2	113836.27	1	1	1	174815.54	0	0	0.0867060753313504	Retention
1915	1915	1916	15769087	AP Shaw	503	Spain	Male	25	7	0.0	1	0	1	192841.13	0	0	0.08798584677723968	Retention
1916	1916	1917	15812234	AP Chen	543	Germany	Male	48	1	100900.5	1	0	0	33310.72	1	1	0.5874911120152853	Churn
1917	1917	1918	15699808	AP Barclay	428	Germany	Female	40	3	129248.11	2	1	0	72876.43	1	0	0.32973830383414054	Retention
1918	1918	1919	15744141	AP Kodilinyechukwu	768	France	Female	28	3	109118.05	2	0	1	50911.41	0	0	0.0915748539452054	Retention
1919	1919	1920	15739894	AP Otitodilichukwu	618	France	Male	56	7	0.0	1	1	1	142400.27	1	0	0.21884656570303085	Retention
1920	1920	1921	15723756	AP McKenzie	591	France	Female	31	7	0.0	2	0	1	48778.46	0	0	0.07219400809551141	Retention
1921	1921	1922	15638391	AP Woods	658	France	Female	35	5	126397.66	1	0	0	156361.58	1	0	0.18847578415365873	Retention
1922	1922	1923	15805673	AP Hsing	625	France	Male	36	9	108546.16	3	1	0	133807.77	1	1	0.6467089394118173	Churn
1923	1923	1924	15629611	AP Wheare	717	France	Male	36	2	148061.89	1	1	0	179128.69	1	0	0.13709435546201185	Retention
1924	1924	1925	15586279	AP Yobachi	667	France	Male	44	8	122277.87	1	1	1	91810.71	0	0	0.20646886884613525	Retention
1925	1925	1926	15757967	AP Fang	804	France	Male	24	3	0.0	2	1	0	173195.33	0	0	0.08131394884704003	Retention
1926	1926	1927	15716059	AP Pearson	693	France	Male	31	1	0.0	2	0	1	182270.88	0	0	0.06222418461005828	Retention
1927	1927	1928	15647818	AP Brown	729	Germany	Male	36	8	152899.24	2	1	0	177130.33	0	0	0.20259368731453764	Retention
1928	1928	1929	15716645	AP L?	484	Germany	Male	54	3	134388.11	1	0	0	49954.79	1	1	0.604862702137402	Churn
1929	1929	1930	15623827	AP Padovesi	632	Spain	Female	40	3	109740.62	1	1	0	141896.74	0	0	0.2402463579175821	Retention
1930	1930	1931	15627298	AP Soto	536	Germany	Male	23	6	92366.72	2	1	0	120661.71	0	0	0.16170410532853452	Retention
1931	1931	1932	15652729	AP Greco	573	France	Female	26	4	129109.02	1	0	0	149814.68	1	0	0.18169649947200817	Retention
1932	1932	1933	15587029	AP Giordano	655	Spain	Female	56	5	0.0	2	1	1	41782.7	0	0	0.16422535864161847	Retention
1933	1933	1934	15815596	AP Bogle	666	Germany	Male	74	7	105102.5	1	1	1	46172.47	0	0	0.28368276623186445	Retention
1934	1934	1935	15584966	AP Grimmett	726	Germany	Male	30	5	111375.32	2	1	0	2704.09	0	0	0.1903325181127004	Retention
1935	1935	1936	15799067	AP Ayers	523	France	Male	39	3	0.0	2	1	0	6726.53	0	0	0.1008137095351726	Retention
1936	1936	1937	15810493	AP Miller	728	Germany	Female	33	9	150412.14	2	1	0	170764.08	0	0	0.2497894732822437	Retention
1937	1937	1938	15697915	AP Webb	701	France	Male	30	3	156660.72	2	1	0	45742.42	0	0	0.1027948160327247	Retention
1938	1938	1939	15594938	AP Lombardi	518	France	Male	38	3	90957.81	1	0	1	162304.59	0	0	0.09148913686570909	Retention
1939	1939	1940	15799746	AP Wei	739	France	Male	37	7	104960.46	1	0	1	80883.82	0	0	0.08940918786035093	Retention
1940	1940	1941	15659687	AP Ross	531	Germany	Female	31	7	117052.82	1	1	0	118508.09	1	0	0.29684691419548465	Retention
1941	1941	1942	15645992	AP Jideofor	452	Spain	Male	44	3	88915.85	1	1	0	69697.74	0	0	0.37999395143880704	Retention
1942	1942	1943	15651749	AP King	684	France	Male	45	6	148071.39	1	1	0	183575.01	0	0	0.4101637230253712	Retention
1943	1943	1944	15737301	AP Nwokeocha	728	Germany	Male	39	6	152182.83	1	0	0	161203.6	0	0	0.28138337404423064	Retention
1944	1944	1945	15687346	AP Humphries	783	Spain	Male	39	9	0.0	2	1	0	143752.77	0	0	0.1119260983084594	Retention
1945	1945	1946	15607383	AP Olisaemeka	734	France	Male	22	5	130056.23	1	0	0	121894.31	1	0	0.12691943771877348	Retention
1946	1946	1947	15698357	AP Yobanna	648	Germany	Male	34	3	95039.73	2	1	1	147055.87	0	0	0.10196831406232972	Retention
1947	1947	1948	15657848	AP Ch'iu	688	France	Male	52	1	0.0	2	1	1	172033.57	0	0	0.14494928673631466	Retention
1948	1948	1949	15569223	AP Fleming	680	Spain	Male	35	9	0.0	2	0	0	143774.06	0	0	0.10309625307132653	Retention
1949	1949	1950	15681598	AP Trevisan	516	France	Female	43	2	112773.73	2	1	1	139366.58	0	0	0.20158410447116887	Retention
1950	1950	1951	15615492	AP Aleksandrova	680	France	Female	37	10	123806.28	1	1	0	81776.84	1	0	0.18703034561744922	Retention
1951	1951	1952	15589829	AP Onwuamaeze	604	France	Male	53	8	144453.75	1	1	0	190998.96	1	1	0.5060483456476323	Churn
1952	1952	1953	15781920	AP Knox	624	Germany	Male	27	9	94667.29	2	0	1	4470.52	0	0	0.10859907557422119	Retention
1953	1953	1954	15675226	AP Chia	623	France	Male	21	10	0.0	2	0	1	135851.3	0	0	0.05473147901286914	Retention
1954	1954	1955	15600770	AP Townsend	624	Spain	Male	51	5	174397.21	2	1	1	172372.63	0	0	0.18091481199226195	Retention
1955	1955	1956	15779212	AP Dike	565	Germany	Female	58	3	108888.24	3	0	1	135875.51	1	1	0.7356844157762434	Churn
1956	1956	1957	15605322	AP Moyes	565	France	Male	55	4	118803.35	2	1	1	128124.7	1	0	0.17043549126074922	Retention
1957	1957	1958	15674958	AP Beavers	710	France	Male	54	6	171137.62	1	1	1	167023.95	1	0	0.23601823278653333	Retention
1958	1958	1959	15737542	AP Tretiakova	645	France	Male	42	6	0.0	1	0	0	149807.01	0	0	0.2981999522153071	Retention
1959	1959	1960	15780550	AP Fuller	707	France	Male	33	8	136678.52	1	1	0	54290.62	0	0	0.12347854886308297	Retention
1960	1960	1961	15623683	AP Dellucci	655	Spain	Female	36	1	135515.76	1	1	0	86013.96	0	0	0.21103980084990745	Retention
1961	1961	1962	15668508	AP Ritchie	705	Spain	Female	24	5	177799.83	2	0	0	79886.06	0	0	0.19359418772889905	Retention
1962	1962	1963	15692452	AP Aikenhead	358	Spain	Female	52	8	143542.36	3	1	0	141959.11	1	1	0.8845568227029986	Churn
1963	1963	1964	15771175	AP Douglas	578	Germany	Male	34	8	147487.23	2	1	0	66680.77	0	0	0.20438906485850755	Retention
1964	1964	1965	15738354	AP Kung	800	France	Female	40	5	97764.41	1	1	0	98640.15	1	0	0.21257100690130848	Retention
1965	1965	1966	15772279	AP MacDonald	612	France	Female	33	9	0.0	1	0	0	142797.5	1	0	0.20045649935100374	Retention
1966	1966	1967	15638499	AP Okwudilichukwu	681	Germany	Female	48	8	139480.18	1	1	1	163581.67	0	0	0.3911894986061124	Retention
1967	1967	1968	15598124	AP Ni	559	Spain	Male	25	5	0.0	2	1	1	163221.22	0	0	0.052554109357868445	Retention
1968	1968	1969	15693504	AP Simmons	488	Spain	Female	39	9	140553.46	1	0	0	12440.44	0	0	0.22166448485466422	Retention
1969	1969	1970	15671966	AP H?	717	France	Female	36	5	0.0	2	1	1	145551.6	0	0	0.07957781691913807	Retention
1970	1970	1971	15762304	AP Hancock	666	France	Female	41	10	141162.08	1	1	0	50908.48	0	0	0.28259146794808215	Retention
1971	1971	1972	15780990	AP Cran	582	Spain	Male	26	4	65848.36	2	1	0	30149.21	0	0	0.1091322821441981	Retention
1972	1972	1973	15700210	AP McKay	733	Spain	Female	30	0	83319.28	1	0	0	57769.2	0	0	0.20403388644465953	Retention
1973	1973	1974	15635764	AP P'an	693	France	Male	41	4	0.0	2	0	0	156381.47	0	0	0.1592725441674531	Retention
1974	1974	1975	15679319	AP Parkhill	694	France	Female	33	4	129731.64	2	1	0	178123.86	0	0	0.15578279222006106	Retention
1975	1975	1976	15591422	AP Golubova	622	France	Female	35	5	0.0	2	1	0	51112.8	0	0	0.1288342522466416	Retention
1976	1976	1977	15694228	AP Nwankwo	598	Spain	Female	38	6	0.0	2	0	0	173783.38	0	0	0.14750331440998174	Retention
1977	1977	1978	15585937	AP Johnson	717	Spain	Male	35	1	0.0	3	0	0	174770.14	1	0	0.4814904548277824	Retention
1978	1978	1979	15792365	AP Mao	494	Germany	Male	37	5	107106.33	2	1	0	172063.09	0	0	0.2137133628946691	Retention
1979	1979	1980	15635633	AP Echezonachukwu	644	France	Male	33	8	0.0	2	1	1	155294.17	0	0	0.05133445541653296	Retention
1980	1980	1981	15775916	AP McElyea	554	France	Female	30	9	0.0	2	1	1	40320.3	0	0	0.06877740171691495	Retention
1981	1981	1982	15630949	AP Rosas	476	Spain	Female	69	1	105303.73	1	0	1	134260.34	0	0	0.21658333155249687	Retention
1982	1982	1983	15756716	AP Phillips	667	France	Male	28	6	165798.1	1	1	0	147090.9	0	0	0.12579800889930415	Retention
1983	1983	1984	15587949	AP Palerma	748	Spain	Female	40	4	0.0	2	1	0	132368.47	0	0	0.16206360582938292	Retention
1984	1984	1985	15737641	AP Morris	531	Spain	Female	45	1	126495.57	2	1	1	164741.5	0	0	0.23436541901318972	Retention
1985	1985	1986	15627912	AP Pavlova	719	Spain	Female	47	9	116393.59	1	1	0	63051.32	1	0	0.47259676182175187	Retention
1986	1986	1987	15772637	AP Lu	845	Germany	Female	41	2	81733.74	2	0	0	199761.29	0	0	0.28840977989441585	Retention
1987	1987	1988	15758642	AP Yamamoto	738	France	Male	54	4	0.0	1	0	1	55725.04	1	0	0.2258718745587719	Retention
1988	1988	1989	15657143	AP Angelo	563	Spain	Female	46	8	106171.68	1	1	0	163145.5	1	0	0.49301681310366086	Retention
1989	1989	1990	15622490	AP Zaitsev	695	Spain	Male	28	0	96020.86	1	1	1	57992.49	0	0	0.08434918161376416	Retention
1990	1990	1991	15775839	AP Cawker	841	Spain	Male	41	1	0.0	2	0	1	193093.77	0	0	0.11600552320736439	Retention
1991	1991	1992	15570895	AP Froggatt	626	Germany	Male	36	2	181671.16	2	1	1	57531.14	0	0	0.11954407831334582	Retention
1992	1992	1993	15748417	AP Gorbunov	613	France	Female	29	6	185709.28	2	1	1	77242.19	0	0	0.13187714106312343	Retention
1993	1993	1994	15787225	AP Tai	824	Germany	Male	60	8	134250.17	3	0	0	153046.16	1	1	0.8197679489600246	Churn
1994	1994	1995	15666091	AP Rowe	705	France	Female	49	7	0.0	1	1	0	63405.2	1	0	0.4985982111646187	Retention
1995	1995	1996	15617684	AP Mikkelsen	584	France	Female	44	5	95671.75	2	1	1	106564.88	0	0	0.20832691584004706	Retention
1996	1996	1997	15755714	AP Kovalyov	534	France	Male	62	2	0.0	2	0	0	42763.12	1	0	0.3701463010936057	Retention
1997	1997	1998	15624817	AP Mbanefo	672	France	Female	34	1	142151.75	2	1	1	168753.34	0	0	0.10680243251451041	Retention
1998	1998	1999	15779533	AP Ts'ai	603	France	Male	43	5	127823.93	1	1	1	19483.35	0	0	0.19813272777997035	Retention
1999	1999	2000	15567435	AP Enderby	633	Germany	Male	43	3	144164.29	1	1	1	158646.46	0	0	0.32588706918595034	Retention
2000	2000	2001	15613692	AP Lombardi	842	France	Male	58	1	63492.94	1	1	1	83172.19	0	0	0.2180791943918987	Retention
2001	2001	2002	15734347	AP Hamilton	661	France	Female	27	3	0.0	2	1	1	76889.79	0	0	0.06811086193510724	Retention
2002	2002	2003	15657250	AP Hsia	601	France	Male	74	2	0.0	2	0	1	51554.58	0	0	0.12761502007879985	Retention
2003	2003	2004	15799386	AP Mao	632	France	Male	41	0	106134.46	1	0	1	105570.39	0	0	0.18263900324362686	Retention
2004	2004	2005	15730006	AP Ugochukwu	684	Germany	Male	29	8	127269.75	1	0	1	79495.01	0	0	0.1620548041390801	Retention
2005	2005	2006	15725871	AP West	785	Germany	Female	32	3	124493.03	2	0	1	52583.79	1	0	0.1554394431932462	Retention
2006	2006	2007	15745579	AP Hughes	687	France	Male	39	7	0.0	2	1	0	26848.25	0	0	0.10326491010566338	Retention
2007	2007	2008	15727420	AP Chukwuemeka	705	Germany	Female	43	10	146547.78	1	0	1	10072.55	1	0	0.39040172641131177	Retention
2008	2008	2009	15666952	AP Lira	639	France	Male	43	6	99610.92	2	1	0	187296.78	0	0	0.25227446103940154	Retention
2009	2009	2010	15732953	AP Li	729	Germany	Male	46	5	117837.43	1	1	0	104016.61	1	1	0.5556905038018372	Churn
